emp_no,first_name,last_name,birth_date,title,salary
77238,Eberhardt,Beausoleil,1952-10-10,Senior Engineer,77238
77239,Gregory,Lubachevsky,1955-06-03,Engineer,77239
77241,Uri,Sommen,1955-01-16,Engineer,77241
77244,Garnet,Docker,1953-10-18,Staff,77244
77245,Susanta,Baer,1955-04-21,Engineer,77245
77247,Rajmohan,Luiz,1954-09-05,Engineer,77247
77250,Premal,Rothe,1955-11-04,Senior Engineer,77250
77256,Sreekrishna,Zolotykh,1954-05-13,Engineer,77256
77263,Arto,Keustermans,1952-03-05,Staff,77263
77264,Monique,Suomi,1955-02-12,Staff,77264
77266,Junichi,Dechter,1953-06-18,Assistant Engineer,77266
77269,Yuguang,Penz,1953-02-16,Senior Staff,77269
77272,Xinglin,Hambrick,1953-09-22,Staff,77272
77279,Xuejun,Burnard,1952-04-17,Staff,77279
77289,Xiaobin,Katiyar,1952-05-13,Senior Staff,77289
77290,Sreenivas,Koblick,1955-12-26,Engineer,77290
77292,Berhard,Roccetti,1952-06-20,Engineer,77292
77295,Weijing,Taubman,1955-07-18,Senior Staff,77295
77297,Wanqing,Zumaque,1955-10-17,Staff,77297
77299,Kazuhisa,Beausoleil,1952-11-22,Staff,77299
77302,Lihong,Reinhart,1953-03-13,Engineer,77302
77304,Bluma,Guardalben,1952-03-23,Staff,77304
77309,Gay,Gewali,1955-07-02,Engineer,77309
77314,Augustine,Fabrizio,1952-11-07,Senior Engineer,77314
77316,Peternela,Milicic,1953-08-26,Senior Engineer,77316
77319,Ramzi,Sridhar,1954-01-22,Technique Leader,77319
77324,Gila,Isaac,1954-02-12,Staff,77324
77325,Feiyu,Brickell,1952-08-21,Staff,77325
77334,Jaber,Hegner,1954-12-24,Engineer,77334
77340,Bodh,Khalil,1954-06-27,Engineer,77340
77343,Shirish,Munke,1954-09-24,Senior Staff,77343
77344,Gian,Lorch,1954-04-29,Technique Leader,77344
77345,Jixiang,Klerer,1953-04-03,Engineer,77345
77346,Shir,Walston,1953-02-01,Staff,77346
77348,Irene,Teitelbaum,1953-10-14,Assistant Engineer,77348
77349,Goncalo,Butterworth,1952-07-11,Staff,77349
77351,Genta,Piveteau,1955-01-27,Staff,77351
77353,Bingning,Spell,1955-03-29,Senior Engineer,77353
77358,Sangeeta,Zaccaria,1955-04-23,Engineer,77358
77359,Anneke,Dengi,1953-01-22,Staff,77359
77363,Ult,Sommer,1953-10-23,Senior Engineer,77363
77365,Elvia,Haddadi,1955-01-10,Senior Staff,77365
77366,Lobel,Zhang,1953-06-01,Senior Engineer,77366
77373,Nagui,Foote,1954-04-05,Staff,77373
77374,Laurentiu,Greibach,1953-10-24,Engineer,77374
77375,Nalini,Markovitch,1955-07-19,Staff,77375
77378,Zissis,Crelier,1953-10-01,Senior Engineer,77378
77382,Reuven,Rothenberg,1955-06-25,Staff,77382
77386,Bowen,McFarlan,1953-10-28,Staff,77386
77391,JiYoung,Polupanov,1952-07-31,Technique Leader,77391
77394,Mary,Wielonsky,1952-11-24,Senior Engineer,77394
77396,Spyrose,Ohori,1954-10-04,Senior Staff,77396
77404,Hiroyasu,Bressoud,1955-10-21,Staff,77404
77406,Surveyors,Choobineh,1953-07-25,Senior Engineer,77406
77414,Kwun,Lienhardt,1952-03-15,Engineer,77414
77416,Wayne,Kalorkoti,1953-12-20,Senior Staff,77416
77426,Jungsoon,Zeidenstein,1953-12-25,Staff,77426
77431,Malu,Neiman,1954-01-10,Assistant Engineer,77431
77435,Dmitri,Vitiello,1955-11-05,Technique Leader,77435
77438,Dekang,Engberts,1953-02-12,Senior Engineer,77438
77441,Sachio,Luca,1954-05-05,Senior Engineer,77441
77454,Guttorm,Radhakrishnan,1955-09-06,Staff,77454
77456,Kristina,Pettis,1954-12-30,Senior Staff,77456
77457,Chinho,Heemskerk,1955-03-04,Senior Engineer,77457
77458,Subhankar,Cannard,1952-12-05,Engineer,77458
77460,Kiam,Usdin,1953-12-06,Engineer,77460
77469,Constantino,Lanzelotte,1952-05-22,Senior Staff,77469
77470,Moie,Fiebach,1955-03-28,Staff,77470
77475,Chinho,Ouhyoung,1953-04-02,Senior Engineer,77475
77481,Kitty,Picel,1952-10-08,Senior Staff,77481
77484,Francesca,Setlzner,1955-02-08,Engineer,77484
77496,Jingling,Iacovou,1955-04-11,Staff,77496
77500,Takahira,Iwayama,1952-08-12,Staff,77500
77501,Vishu,Hemaspaandra,1954-05-21,Engineer,77501
77518,Manohar,Gruenwald,1952-07-30,Staff,77518
77519,Sachar,Azulay,1955-09-23,Engineer,77519
77520,Toshimori,Androutsos,1955-02-24,Technique Leader,77520
77524,Naftaly,Usery,1954-11-29,Staff,77524
77527,Adit,McFarlan,1952-05-09,Senior Staff,77527
77538,Masadi,Remmers,1953-10-02,Senior Engineer,77538
77543,Constantino,Cannard,1954-11-04,Engineer,77543
77544,Masali,Borovoy,1953-05-22,Staff,77544
77545,Gopalakrishnan,Paciorek,1955-05-21,Engineer,77545
77551,Lansing,Ossenbruggen,1955-09-07,Senior Staff,77551
77554,Troy,Iisaka,1952-05-06,Engineer,77554
77557,Taisook,Khalid,1955-02-11,Staff,77557
77558,Ranga,Welham,1953-05-07,Engineer,77558
77560,Alain,Waschkowski,1954-04-01,Assistant Engineer,77560
77562,Gianluca,Openshaw,1954-02-18,Senior Engineer,77562
77564,Susumu,Matzen,1953-05-07,Staff,77564
77568,Erzsebet,Peck,1953-02-03,Senior Staff,77568
77570,Ingemar,Vrecion,1955-04-20,Assistant Engineer,77570
77571,Odoardo,Coorg,1955-07-31,Senior Staff,77571
77573,Gro,Barriga,1953-04-09,Staff,77573
77574,Lalit,Keustermans,1953-03-15,Staff,77574
77575,Kristinn,Rathonyi,1953-12-25,Senior Staff,77575
77579,Shooichi,Mandelberg,1954-02-18,Senior Staff,77579
77583,Goa,Rosay,1952-10-27,Senior Staff,77583
77585,Ennio,Rossi,1955-08-26,Technique Leader,77585
77597,Oddvar,Straney,1955-07-20,Senior Engineer,77597
77599,Gudjon,Rosca,1953-07-18,Senior Staff,77599
77601,Frederique,Toyoshima,1953-09-05,Senior Staff,77601
77605,Sastry,Brendel,1952-04-12,Senior Staff,77605
77610,Sanjeeva,Kadhim,1952-10-28,Senior Engineer,77610
77613,Stabislas,Frijda,1953-04-09,Staff,77613
77618,Vasilii,Ranze,1952-03-22,Staff,77618
77623,Takushi,Anger,1952-08-30,Engineer,77623
77631,Szabolcs,Kitsuregawa,1952-04-12,Assistant Engineer,77631
77643,Remzi,Skogmar,1954-04-11,Senior Staff,77643
77644,Ziva,Swen,1954-01-28,Senior Engineer,77644
77650,Idoia,Bennis,1955-11-28,Senior Engineer,77650
77652,Arumugam,Schicker,1952-06-28,Staff,77652
77653,Geraldo,Chartres,1954-02-09,Engineer,77653
77654,Jacqueline,Kermarrec,1955-05-27,Staff,77654
77659,Owen,Sridhar,1955-12-13,Senior Staff,77659
77663,Taiji,Lamma,1952-12-20,Engineer,77663
77665,Paddy,Fargier,1953-03-30,Engineer,77665
77675,Mohua,Domenig,1952-12-09,Senior Staff,77675
77678,Billur,Peyn,1953-09-22,Engineer,77678
77688,Make,Wegerle,1955-08-21,Engineer,77688
77689,Abdelkader,Swan,1953-04-07,Senior Staff,77689
77690,Nahum,Thorensen,1952-06-12,Senior Staff,77690
77691,Christoper,Showalter,1954-04-17,Staff,77691
77694,Brigham,Servieres,1955-08-16,Senior Staff,77694
77696,Janche,Veeraraghavan,1955-05-02,Staff,77696
77699,Shalesh,Matzke,1955-12-21,Staff,77699
77701,Marie,Kalorkoti,1953-04-11,Staff,77701
77702,Barna,Jiang,1954-03-03,Senior Staff,77702
77706,Yinlin,Nitsch,1953-06-24,Staff,77706
77710,Gaurav,Weedon,1952-06-11,Staff,77710
77711,Mara,Passafiume,1953-09-16,Engineer,77711
77712,Hercules,Casley,1954-02-06,Senior Staff,77712
77722,Bodo,Denti,1955-03-18,Staff,77722
77728,Tsz,Oaver,1955-02-05,Engineer,77728
77732,Fumino,Zizka,1952-09-13,Senior Staff,77732
77739,Dulce,Krzyzanowski,1955-08-10,Senior Engineer,77739
77746,Yuqun,Lanzelotte,1954-12-13,Senior Staff,77746
77749,Mayumi,Bharadwaj,1954-02-03,Engineer,77749
77758,Manohar,Pelz,1953-08-15,Senior Engineer,77758
77761,Tua,Pauthner,1953-06-25,Senior Staff,77761
77763,Mahmut,Mitchem,1953-07-03,Staff,77763
77764,Fumiya,McFarlin,1952-10-22,Staff,77764
77767,Yuichiro,Mansanne,1952-05-25,Engineer,77767
77768,Tokuyasu,Picel,1953-09-10,Senior Engineer,77768
77770,Gen,Przulj,1955-08-11,Engineer,77770
77775,Hsiangchu,Varley,1955-09-24,Staff,77775
77786,Munehiro,Vieth,1952-07-13,Staff,77786
77787,Lucian,Bellone,1952-11-11,Senior Engineer,77787
77790,Roddy,Emiris,1953-08-06,Engineer,77790
77791,Rasikan,Setlzner,1955-01-22,Staff,77791
77803,Armond,Schwartzburd,1952-09-01,Staff,77803
77804,Yonghong,Marzano,1955-04-09,Senior Engineer,77804
77806,Kenton,Pesch,1954-12-28,Senior Engineer,77806
77808,Mari,Rando,1954-10-12,Engineer,77808
77809,Arne,Fritzsche,1955-01-21,Senior Engineer,77809
77825,Abdelghani,Talmor,1955-07-01,Engineer,77825
77827,Billie,Papadias,1953-05-28,Senior Staff,77827
77828,Nikolaos,Cannane,1953-11-27,Senior Staff,77828
77829,Flemming,Parfitt,1954-10-01,Staff,77829
77836,Kokou,Luke,1953-02-24,Engineer,77836
77838,Shuzo,Piazza,1954-06-04,Engineer,77838
77850,Arno,Baaz,1952-08-06,Senior Engineer,77850
77852,Niranjan,Parascandalo,1955-03-20,Senior Staff,77852
77856,Basil,Crelier,1952-02-23,Staff,77856
77859,Garnet,Pelc,1952-09-10,Senior Staff,77859
77860,Boalin,Yetto,1954-10-26,Assistant Engineer,77860
77861,Toshimo,Kleiser,1954-11-20,Engineer,77861
77862,Marko,Leivant,1953-06-04,Assistant Engineer,77862
77869,Masamitsu,Swick,1954-03-27,Senior Engineer,77869
77871,Ger,Seiwald,1954-07-03,Engineer,77871
77879,IEEE,Luce,1955-12-06,Assistant Engineer,77879
77884,Danel,Pollacia,1955-06-26,Senior Engineer,77884
77889,Vesna,Eiter,1954-02-04,Engineer,77889
77893,Kien,Wegerle,1955-01-14,Engineer,77893
77898,Yuchang,Christianini,1955-01-01,Engineer,77898
77903,Subhash,Serra,1953-01-09,Senior Engineer,77903
77906,Zhensheng,Serre,1953-01-26,Engineer,77906
77908,Frederique,Shimshoni,1953-02-02,Engineer,77908
77911,Krisda,Provine,1953-03-10,Engineer,77911
77914,Jaideep,Ecklund,1953-03-26,Staff,77914
77915,Shimshon,Schnelling,1952-11-18,Staff,77915
77916,Suvo,Beetstra,1953-06-01,Staff,77916
77923,Kasidit,Schrooten,1953-11-30,Senior Staff,77923
77927,Martien,Terlouw,1955-12-25,Engineer,77927
77930,Ennio,Picco,1953-05-14,Staff,77930
77935,Yakichi,Fritzsche,1955-11-10,Senior Staff,77935
77936,Horward,Azevdeo,1954-03-19,Senior Engineer,77936
77942,Nalini,Georgakopoulos,1952-06-05,Senior Staff,77942
77946,Chaitali,Kawashima,1954-11-09,Engineer,77946
77948,Demin,Merks,1954-10-29,Senior Staff,77948
77949,Koichi,Dusink,1954-11-24,Engineer,77949
77956,Mona,Binding,1952-07-08,Senior Staff,77956
77959,Shahab,Onuegbe,1952-08-01,Technique Leader,77959
77972,Bernardo,Dalphin,1955-01-29,Senior Staff,77972
77974,Fei,Shihab,1952-05-06,Engineer,77974
77975,Chikako,Christ,1953-04-29,Senior Staff,77975
77977,Hsiangchu,Butner,1955-05-11,Assistant Engineer,77977
77979,Shaowei,Veeraraghavan,1955-05-23,Senior Engineer,77979
77980,Yongmin,Sidje,1953-01-30,Senior Staff,77980
77981,Nahid,Ferretti,1954-07-05,Senior Engineer,77981
77986,Serif,Ginesta,1953-06-13,Engineer,77986
77987,Lucian,Daescu,1955-08-15,Engineer,77987
77988,Tze,Gyimothy,1952-06-25,Senior Engineer,77988
77990,Vincent,Carrere,1955-07-25,Engineer,77990
78002,Phule,Naudin,1953-08-24,Engineer,78002
78006,Palash,Rosca,1953-08-17,Technique Leader,78006
78009,Zhiwei,Falster,1952-04-11,Engineer,78009
78021,Ranan,Lyonns,1955-10-09,Staff,78021
78025,Radoslaw,Rodiger,1954-06-25,Engineer,78025
78029,Jixiang,Rouquie,1953-05-18,Engineer,78029
78031,Suzette,Luca,1953-12-11,Engineer,78031
78039,Genki,Heemskerk,1952-04-28,Senior Staff,78039
78041,Tadanori,Zyda,1952-07-17,Staff,78041
78042,Xuedong,Zedlitz,1955-09-14,Engineer,78042
78048,Jaewoo,Jumpertz,1953-05-13,Senior Staff,78048
78054,Alexius,Matzov,1953-04-23,Staff,78054
78056,Fumitake,Gopalakrishnan,1955-09-15,Assistant Engineer,78056
78066,Palash,Matzke,1953-01-30,Assistant Engineer,78066
78071,Kellie,Kavanagh,1953-07-06,Technique Leader,78071
78073,Udi,Lupu,1952-04-16,Engineer,78073
78074,Masaki,Geffroy,1954-03-30,Staff,78074
78078,Leni,Lodder,1955-02-04,Technique Leader,78078
78080,Zhensheng,Stassinopoulos,1955-11-20,Staff,78080
78082,Dung,Fontan,1955-03-02,Senior Engineer,78082
78085,Bingning,Gargeya,1953-11-19,Engineer,78085
78087,Baoqiu,Nastansky,1955-07-31,Staff,78087
78092,Stein,Hutter,1954-04-16,Staff,78092
78095,Herb,Parhami,1952-11-19,Staff,78095
78104,Chinya,Rubsam,1953-11-10,Engineer,78104
78105,Rosalie,Petereit,1952-09-25,Engineer,78105
78111,Teunis,Ushiama,1953-12-20,Staff,78111
78114,Zeljko,Mellouli,1953-08-12,Senior Staff,78114
78121,Yinghua,Angelov,1953-11-02,Senior Staff,78121
78130,Jouni,McClurg,1955-07-14,Assistant Engineer,78130
78133,Kristinn,Marrevee,1952-07-07,Engineer,78133
78135,Arup,Hagimont,1955-09-23,Engineer,78135
78141,Conrado,Sankaranarayanan,1952-08-03,Staff,78141
78151,Jeanne,Erol,1955-12-16,Staff,78151
78153,Kwan,Akiyama,1953-12-18,Engineer,78153
78154,Dines,Fandrianto,1952-11-21,Senior Engineer,78154
78155,Hironoby,Alvarado,1953-06-28,Engineer,78155
78158,Shaibal,Wixon,1955-04-29,Senior Engineer,78158
78159,Claudi,Weedman,1953-05-28,Staff,78159
78160,Tomoyuki,Yetto,1953-10-14,Engineer,78160
78161,Munehiko,Heijenga,1955-06-20,Staff,78161
78163,Ult,Andreotta,1952-11-29,Staff,78163
78166,Eckart,Kuszyk,1953-12-20,Senior Staff,78166
78168,Yinlin,Kushnir,1953-05-23,Senior Engineer,78168
78180,Jovan,Stassinopoulos,1954-05-11,Senior Staff,78180
78181,Ramya,Papastamatiou,1952-06-23,Engineer,78181
78185,Mamdouh,Klassen,1954-05-01,Senior Engineer,78185
78186,Caolyn,Uludag,1954-03-21,Engineer,78186
78189,IEEE,Gischer,1955-05-03,Staff,78189
78190,Erez,Bierman,1952-10-25,Assistant Engineer,78190
78195,Suvo,Hofting,1955-07-14,Engineer,78195
78197,Filipe,Hinsberger,1954-07-12,Engineer,78197
78199,Yuguang,Babb,1954-07-05,Senior Engineer,78199
78200,Brigham,Verhoeff,1954-05-17,Engineer,78200
78210,Valter,Danley,1952-04-02,Senior Staff,78210
78212,Zito,Ligten,1955-02-27,Senior Engineer,78212
78226,Yannis,Potthoff,1952-12-25,Senior Engineer,78226
78229,Tonia,Kalafatis,1955-04-27,Engineer,78229
78233,Wojceich,Kulisch,1954-09-30,Staff,78233
78239,Sungwon,Vrecion,1952-07-24,Senior Staff,78239
78243,Moti,Uhrik,1952-04-09,Engineer,78243
78245,Kankanahalli,Bashian,1954-08-14,Engineer,78245
78247,Muneo,Alencar,1954-01-15,Senior Engineer,78247
78251,Subbu,Conti,1954-07-06,Staff,78251
78252,Shahaf,Rosti,1952-10-23,Senior Staff,78252
78253,Jacopo,Erie,1954-09-04,Senior Engineer,78253
78259,Masadi,Schlenzig,1952-09-22,Engineer,78259
78260,Patricio,Bernardeschi,1955-03-30,Senior Engineer,78260
78265,Heather,Verhaegen,1955-08-03,Senior Staff,78265
78266,Hugo,Jakobus,1955-01-17,Engineer,78266
78271,Gennady,Dayang,1952-11-20,Engineer,78271
78273,Mona,Verhoeff,1955-12-05,Staff,78273
78286,Martine,Borovoy,1952-11-06,Staff,78286
78310,Aria,Chaudhury,1954-03-05,Senior Engineer,78310
78312,Leen,Nastansky,1954-12-24,Engineer,78312
78313,Branimir,Stassinopoulos,1953-05-02,Senior Staff,78313
78321,Van,Monkewich,1953-03-07,Senior Engineer,78321
78327,Tetsushi,Stranks,1952-10-11,Senior Staff,78327
78328,Berto,Gruenwald,1955-10-08,Senior Engineer,78328
78332,Sachio,Beausoleil,1953-11-20,Senior Engineer,78332
78333,Roselyn,Krupka,1953-05-30,Senior Engineer,78333
78337,Hironobu,Thiran,1955-04-19,Staff,78337
78339,Kazuyasu,Hutter,1954-02-28,Senior Staff,78339
78344,Vitali,Dolinsky,1954-09-08,Technique Leader,78344
78348,Guoxiang,Serov,1952-10-19,Senior Engineer,78348
78350,Eric,Kobara,1954-06-24,Staff,78350
78353,Jongsuk,Luders,1952-07-28,Senior Engineer,78353
78356,Youssef,Ariola,1952-02-11,Senior Staff,78356
78372,Vesna,Georgakopoulos,1955-07-31,Engineer,78372
78373,Aimee,Schlumberger,1954-11-06,Engineer,78373
78382,Christoper,Constantine,1952-10-27,Staff,78382
78383,Junsik,Melter,1952-05-30,Senior Engineer,78383
78385,Syozo,Hasenauer,1955-01-06,Senior Engineer,78385
78387,Chaosheng,Lunt,1954-12-02,Senior Staff,78387
78391,True,Vadhan,1952-03-23,Staff,78391
78397,Sham,Kulisch,1953-06-23,Engineer,78397
78406,Tze,Maquelin,1954-11-26,Engineer,78406
78410,Sreenivas,Albarhamtoshy,1954-05-11,Engineer,78410
78413,Toshimi,Jenevein,1954-03-28,Staff,78413
78417,Rafail,Lowrie,1953-09-08,Engineer,78417
78419,Unal,Azadmanesh,1954-05-01,Engineer,78419
78427,Zeljko,Merks,1954-11-04,Senior Engineer,78427
78429,Chinhyun,Andreotta,1955-11-06,Technique Leader,78429
78432,Maia,Baezner,1953-12-08,Senior Staff,78432
78436,Arne,Schaap,1952-09-20,Engineer,78436
78438,Susanne,Vuskovic,1955-01-31,Staff,78438
78441,Abdulla,Beetstra,1952-09-03,Engineer,78441
78443,Yongdong,Schahn,1954-07-01,Engineer,78443
78444,Rafols,Peot,1954-04-29,Senior Engineer,78444
78445,Lein,Baar,1955-12-28,Senior Staff,78445
78447,Chiranjit,Bahk,1955-11-16,Staff,78447
78449,Yongqiao,Krogh,1953-04-12,Technique Leader,78449
78452,Hironoby,Walstra,1952-10-07,Senior Engineer,78452
78454,Masaki,Marciano,1953-10-05,Senior Staff,78454
78457,Marke,Krybus,1955-03-17,Senior Engineer,78457
78458,Luerbio,Schnabel,1953-09-26,Engineer,78458
78460,Guttorm,Swiss,1953-01-06,Senior Engineer,78460
78462,Lakshmi,Collavizza,1952-04-03,Staff,78462
78463,Zita,Kaelbling,1953-09-03,Engineer,78463
78465,Demin,Cappelletti,1953-11-07,Senior Engineer,78465
78467,Masako,Biron,1954-11-24,Staff,78467
78474,Youssef,Belinskaya,1954-06-01,Engineer,78474
78475,Lakshmi,Renear,1955-10-20,Technique Leader,78475
78479,Abdulah,Restivo,1955-07-14,Senior Staff,78479
78485,Guther,Weedman,1954-10-22,Staff,78485
78486,Zissis,Munck,1955-04-12,Engineer,78486
78488,Toshimori,Morton,1954-12-26,Senior Engineer,78488
78490,Subhash,Isaac,1954-06-04,Engineer,78490
78493,Kaijung,Basagni,1952-10-14,Technique Leader,78493
78498,Anoosh,Yamaashi,1955-10-19,Senior Staff,78498
78508,Val,Pluym,1953-10-11,Senior Staff,78508
78510,Zeydy,Comyn,1953-03-28,Senior Staff,78510
78515,Otilia,Sury,1952-04-06,Senior Staff,78515
78519,Brewster,Schieder,1955-12-18,Engineer,78519
78521,Jianwen,Onuegbe,1955-06-07,Engineer,78521
78524,Zhiwei,Bahk,1954-05-08,Senior Staff,78524
78525,Shuichi,Muntz,1954-01-04,Staff,78525
78531,Yefim,Trachtenberg,1953-04-29,Senior Staff,78531
78542,Atilio,Matzat,1953-05-17,Engineer,78542
78545,Sumant,Aamodt,1953-04-04,Technique Leader,78545
78548,Xiaoqiang,Boissier,1955-02-14,Engineer,78548
78551,Lobel,Cooman,1954-07-20,Technique Leader,78551
78555,Rajmohan,Levasseur,1954-08-20,Engineer,78555
78556,Moty,Bernardinello,1952-05-01,Staff,78556
78558,Cristinel,Krybus,1955-05-01,Engineer,78558
78561,Perry,Birke,1955-07-19,Engineer,78561
78569,Zhaofang,Fabrizio,1952-02-20,Senior Staff,78569
78570,Phuoc,Harbusch,1953-06-21,Staff,78570
78571,Sandeepan,Munch,1954-02-27,Senior Engineer,78571
78572,Vugranam,Skrikant,1952-03-23,Senior Staff,78572
78573,Berry,Rosiles,1955-08-14,Staff,78573
78580,Arra,Luit,1952-02-25,Staff,78580
78583,Rafols,Oskamp,1953-10-30,Engineer,78583
78586,Valdiodio,Shokrollahi,1953-08-16,Assistant Engineer,78586
78589,Kazuhisa,Schaft,1954-12-14,Senior Staff,78589
78595,Masato,Encarnacion,1952-08-16,Engineer,78595
78596,Geoffrey,Daescu,1955-01-11,Staff,78596
78597,Bezalel,Bellone,1953-12-21,Engineer,78597
78598,Xiaopeng,Garnier,1953-04-02,Staff,78598
78602,Steve,Masamoto,1953-12-26,Staff,78602
78603,Armond,Czaja,1954-05-22,Engineer,78603
78618,Teiji,Peres,1954-08-29,Engineer,78618
78622,Rosita,Chepyzhov,1954-09-07,Staff,78622
78625,Masami,Skrikant,1955-10-02,Senior Staff,78625
78629,Geoff,Muniz,1953-02-15,Senior Staff,78629
78632,Shooichi,Thummel,1954-04-19,Engineer,78632
78633,Kristof,Seiwald,1955-12-14,Senior Engineer,78633
78634,Moni,Noriega,1953-01-05,Senior Staff,78634
78638,Jolita,Manderick,1955-10-14,Senior Staff,78638
78641,Kyoichi,Kemmerer,1953-08-19,Senior Engineer,78641
78652,Yahiko,Fortenbacher,1954-06-21,Senior Engineer,78652
78654,Cordelia,Negoita,1955-12-01,Senior Staff,78654
78665,Bezalel,Monarch,1954-06-15,Engineer,78665
78666,Jinxi,Emiris,1953-12-10,Staff,78666
78667,Shahab,Bahk,1954-10-05,Staff,78667
78669,Stein,Copas,1952-06-17,Technique Leader,78669
78677,Sahrah,Suermann,1953-04-13,Senior Staff,78677
78687,Yifei,Reghbati,1955-12-23,Technique Leader,78687
78690,Pintsang,Polajnar,1955-06-27,Engineer,78690
78691,Fatemeh,McDermid,1955-09-19,Senior Engineer,78691
78692,Turgut,Nollmann,1952-03-27,Senior Engineer,78692
78693,Xinan,Luce,1954-09-19,Staff,78693
78694,Ingmar,Matzel,1955-08-16,Engineer,78694
78696,Chandrasekaran,Sullins,1955-02-18,Engineer,78696
78697,Troy,Stavenow,1954-01-24,Staff,78697
78705,Urs,Garnier,1955-12-30,Staff,78705
78707,Arunachalam,Majewski,1952-06-01,Senior Engineer,78707
78714,Jungsoon,Chinin,1952-02-29,Senior Staff,78714
78715,Heeju,Ozeri,1953-02-20,Senior Engineer,78715
78719,Sverrir,Pillow,1955-02-24,Senior Staff,78719
78724,Bowen,Hempstead,1954-04-22,Staff,78724
78735,Bowen,Rando,1954-12-30,Senior Staff,78735
78738,Masadi,Jervis,1953-04-01,Senior Staff,78738
78744,Shichao,Tempesti,1955-05-29,Engineer,78744
78745,Subbu,Peris,1954-12-29,Staff,78745
78755,Emran,Christianini,1955-05-05,Staff,78755
78763,Odinaldo,Kandlur,1954-04-10,Staff,78763
78773,Sivanarayana,Quadeer,1955-05-25,Senior Staff,78773
78775,Remmert,Ravishankar,1955-09-11,Staff,78775
78776,Shmuel,Isaak,1955-02-01,Engineer,78776
78777,Goetz,Henders,1955-02-08,Engineer,78777
78784,Udo,Speek,1955-06-30,Senior Engineer,78784
78785,Subhada,Cichocki,1955-01-08,Engineer,78785
78786,Ult,Perna,1953-12-28,Senior Engineer,78786
78788,Dmitri,Setia,1955-02-06,Engineer,78788
78789,Sadegh,Gini,1953-01-22,Staff,78789
78792,Niteen,Gulla,1953-10-11,Senior Engineer,78792
78794,Fun,Rajaraman,1954-04-29,Senior Staff,78794
78797,Margareta,Sessa,1954-06-07,Staff,78797
78799,Yuchang,Broder,1953-08-31,Staff,78799
78800,Hiroyasu,Dalphin,1953-03-15,Senior Engineer,78800
78802,Vojin,Garigliano,1953-10-07,Senior Staff,78802
78814,Kasidit,Pollock,1955-04-08,Senior Engineer,78814
78819,Vojin,Compeau,1955-07-28,Staff,78819
78820,Shih,Schrift,1952-03-09,Staff,78820
78832,Sumali,Hagimont,1953-08-20,Engineer,78832
78836,Tiina,Janocha,1953-07-09,Senior Staff,78836
78837,Aluzio,Awdeh,1954-09-02,Senior Engineer,78837
78839,Franziska,Angiulli,1952-09-23,Engineer,78839
78841,Aloys,Flasterstein,1954-08-12,Senior Staff,78841
78849,Yucai,Merle,1953-10-21,Staff,78849
78852,Kazunori,Vuskovic,1952-08-27,Staff,78852
78854,Ottavia,Vanwelkenhuysen,1953-05-02,Senior Staff,78854
78856,Yurii,Cummings,1952-09-19,Staff,78856
78863,Arie,Chinen,1952-10-02,Staff,78863
78864,Zissis,Parfitt,1953-09-20,Senior Engineer,78864
78866,Olivera,Rusmann,1955-10-02,Senior Staff,78866
78870,Xiahua,Merkl,1953-04-19,Engineer,78870
78879,Chuanyi,Georgatos,1954-10-07,Senior Engineer,78879
78882,Sanjoy,Setia,1953-01-29,Engineer,78882
78883,JoAnna,Ranze,1952-06-14,Engineer,78883
78887,Sadegh,Haddadi,1952-09-16,Technique Leader,78887
78888,Shimshon,Lung,1954-06-15,Senior Staff,78888
78898,Shahid,Savasere,1954-05-03,Senior Staff,78898
78906,Gennadi,Denny,1954-11-08,Senior Engineer,78906
78907,Georgi,Detkin,1953-06-16,Engineer,78907
78908,Arne,Molenaar,1953-11-04,Staff,78908
78916,Lihong,Gire,1955-11-14,Senior Staff,78916
